file,layer,x,y,tile
"level_03.xml","Terrain","11","9","mast_end_right"
"level_03.xml","Terrain","18","9","grass_top_left"
"level_03.xml","Terrain","19","9","grass_top_middle_1"
"level_03.xml","Terrain","20","9","grass_overlap_both"
"level_03.xml","Terrain","21","9","grass_top_middle_1"
"level_03.xml","Terrain","22","9","grass_top_right"
"level_03.xml","Terrain","29","9","mast_end_left"
"level_03.xml","Terrain","30","9","mast_tile"
"level_03.xml","Terrain","31","9","mast_middle_2"
"level_03.xml","Terrain","32","9","mast_middle_1"
"level_03.xml","Terrain","33","9","mast_tile"
"level_03.xml","Terrain","34","9","mast_end_right"
"level_03.xml","Terrain","18","10","earth_edge_left"
"level_03.xml","Terrain","19","10","earth_edge_middle_2"
"level_03.xml","Terrain","20","10","earth_edge_middle_2"
"level_03.xml","Terrain","21","10","earth_edge_middle_2"
"level_03.xml","Terrain","22","10","earth_edge_right"
"level_03.xml","Terrain","18","11","earth_edge_left"
"level_03.xml","Terrain","19","11","earth_edge_middle_2"
"level_03.xml","Terrain","20","11","earth_edge_middle_2"
"level_03.xml","Terrain","21","11","earth_edge_middle_2"
"level_03.xml","Terrain","22","11","earth_edge_right"
"level_03.xml","Terrain","4","12","mast_end_left"
"level_03.xml","Terrain","5","12","mast_tile"
"level_03.xml","Terrain","6","12","mast_tile"
"level_03.xml","Terrain","7","12","mast_tile"
"level_03.xml","Terrain","8","12","mast_middle_2"
"level_03.xml","Terrain","9","12","mast_middle_1"
"level_03.xml","Terrain","10","12","mast_tile"
"level_03.xml","Terrain","11","12","mast_tile"
"level_03.xml","Terrain","12","12","mast_tile"
"level_03.xml","Terrain","13","12","mast_end_right"
"level_03.xml","Terrain","18","12","earth_edge_left"
"level_03.xml","Terrain","19","12","earth_edge_middle_2"
"level_03.xml","Terrain","20","12","earth_edge_middle_2"
"level_03.xml","Terrain","21","12","earth_edge_middle_2"
"level_03.xml","Terrain","22","12","earth_edge_right"
"level_03.xml","Terrain","27","12","mast_end_left"
"level_03.xml","Terrain","28","12","mast_tile"
"level_03.xml","Terrain","29","12","mast_tile"
"level_03.xml","Terrain","30","12","mast_tile"
"level_03.xml","Terrain","31","12","mast_middle_2"
"level_03.xml","Terrain","32","12","mast_middle_1"
"level_03.xml","Terrain","33","12","mast_tile"
"level_03.xml","Terrain","34","12","mast_tile"
"level_03.xml","Terrain","35","12","mast_tile"
"level_03.xml","Terrain","36","12","mast_end_right"
"level_03.xml","Terrain","18","13","earth_edge_left"
"level_03.xml","Terrain","19","13","earth_edge_middle_2"
"level_03.xml","Terrain","20","13","earth_edge_middle_2"
"level_03.xml","Terrain","21","13","earth_edge_middle_2"
"level_03.xml","Terrain","22","13","earth_edge_right"
"level_03.xml","Terrain","18","14","earth_edge_left"
"level_03.xml","Terrain","19","14","earth_edge_middle_2"
"level_03.xml","Terrain","20","14","earth_edge_middle_2"
"level_03.xml","Terrain","21","14","earth_edge_middle_2"
"level_03.xml","Terrain","22","14","earth_edge_right"
"level_03.xml","Terrain","16","15","grass_top_left"
"level_03.xml","Terrain","17","15","grass_top_middle_1"
"level_03.xml","Terrain","18","15","grass_overlap_left"
"level_03.xml","Terrain","19","15","earth_edge_middle_1"
"level_03.xml","Terrain","20","15","earth_edge_middle_1"
"level_03.xml","Terrain","21","15","earth_edge_middle_1"
"level_03.xml","Terrain","22","15","grass_overlap_right"
"level_03.xml","Terrain","23","15","grass_top_middle_1"
"level_03.xml","Terrain","24","15","grass_top_right"
"level_03.xml","Terrain","16","16","earth_edge_left"
"level_03.xml","Terrain","17","16","earth_edge_middle_1"
"level_03.xml","Terrain","18","16","earth_edge_middle_1"
"level_03.xml","Terrain","19","16","earth_edge_middle_1"
"level_03.xml","Terrain","20","16","earth_edge_middle_1"
"level_03.xml","Terrain","21","16","earth_edge_middle_1"
"level_03.xml","Terrain","22","16","earth_edge_middle_1"
"level_03.xml","Terrain","23","16","earth_edge_middle_2"
"level_03.xml","Terrain","24","16","earth_edge_right"
"level_03.xml","Terrain","1","17","ship_end_1"
"level_03.xml","Terrain","2","17","ship_end_3"
"level_03.xml","Terrain","3","17","ship_end_3"
"level_03.xml","Terrain","4","17","ship_left_facing_1"
"level_03.xml","Terrain","5","17","ship_left_facing_2"
"level_03.xml","Terrain","12","17","ship_left_side_shaded_4"
"level_03.xml","Terrain","13","17","ship_left_facing_5"
"level_03.xml","Terrain","16","17","earth_edge_left"
"level_03.xml","Terrain","17","17","earth_edge_middle_1"
"level_03.xml","Terrain","18","17","earth_edge_middle_1"
"level_03.xml","Terrain","19","17","earth_edge_middle_1"
"level_03.xml","Terrain","20","17","earth_edge_middle_1"
"level_03.xml","Terrain","21","17","earth_edge_middle_1"
"level_03.xml","Terrain","22","17","earth_edge_middle_1"
"level_03.xml","Terrain","23","17","earth_edge_middle_1"
"level_03.xml","Terrain","24","17","earth_edge_right"
"level_03.xml","Terrain","27","17","ship_right_facing_1"
"level_03.xml","Terrain","28","17","ship_right_facing_4_1"
"level_03.xml","Terrain","35","17","ship_right_facing_3_1"
"level_03.xml","Terrain","36","17","ship_right_facing_3"
"level_03.xml","Terrain","37","17","ship_end_3"
"level_03.xml","Terrain","38","17","ship_end_3"
"level_03.xml","Terrain","39","17","ship_end_2"
"level_03.xml","Terrain","5","18","ship_anchor_1"
"level_03.xml","Terrain","6","18","cannon_port_2"
"level_03.xml","Terrain","7","18","cannon_port_2"
"level_03.xml","Terrain","8","18","cannon_port_2"
"level_03.xml","Terrain","9","18","ship_top_middle"
"level_03.xml","Terrain","10","18","cannon_port_2"
"level_03.xml","Terrain","11","18","cannon_port_2"
"level_03.xml","Terrain","12","18","cannon_port_1"
"level_03.xml","Terrain","13","18","ship_right_side_shaded_2"
"level_03.xml","Terrain","16","18","earth_edge_left"
"level_03.xml","Terrain","17","18","earth_edge_middle_1"
"level_03.xml","Terrain","18","18","earth_edge_middle_1"
"level_03.xml","Terrain","19","18","earth_edge_middle_1"
"level_03.xml","Terrain","20","18","earth_edge_middle_1"
"level_03.xml","Terrain","21","18","earth_edge_middle_1"
"level_03.xml","Terrain","22","18","earth_edge_middle_1"
"level_03.xml","Terrain","23","18","earth_edge_middle_1"
"level_03.xml","Terrain","24","18","earth_edge_right"
"level_03.xml","Terrain","27","18","ship_right_facing_2"
"level_03.xml","Terrain","28","18","cannon_port_3"
"level_03.xml","Terrain","29","18","cannon_port_2"
"level_03.xml","Terrain","30","18","cannon_port_2"
"level_03.xml","Terrain","31","18","ship_top_middle"
"level_03.xml","Terrain","32","18","cannon_port_2"
"level_03.xml","Terrain","33","18","cannon_port_2"
"level_03.xml","Terrain","34","18","cannon_port_2"
"level_03.xml","Terrain","35","18","ship_anchor_3"
"level_03.xml","Terrain","5","19","ship_anchor_2"
"level_03.xml","Terrain","6","19","ship_tile_1"
"level_03.xml","Terrain","7","19","ship_tile_2"
"level_03.xml","Terrain","8","19","ship_tile_1"
"level_03.xml","Terrain","9","19","ship_tile_2"
"level_03.xml","Terrain","10","19","ship_tile_1"
"level_03.xml","Terrain","11","19","ship_tile_2"
"level_03.xml","Terrain","12","19","ship_tile_1"
"level_03.xml","Terrain","13","19","ship_left_facing_3"
"level_03.xml","Terrain","15","19","grass_top_left"
"level_03.xml","Terrain","16","19","grass_overlap_left"
"level_03.xml","Terrain","17","19","earth_edge_middle_1"
"level_03.xml","Terrain","18","19","earth_edge_middle_1"
"level_03.xml","Terrain","19","19","earth_edge_middle_1"
"level_03.xml","Terrain","20","19","earth_edge_middle_1"
"level_03.xml","Terrain","21","19","earth_edge_middle_1"
"level_03.xml","Terrain","22","19","earth_edge_middle_1"
"level_03.xml","Terrain","23","19","earth_edge_middle_1"
"level_03.xml","Terrain","24","19","grass_overlap_right"
"level_03.xml","Terrain","25","19","grass_top_right"
"level_03.xml","Terrain","27","19","ship_right_facing_4"
"level_03.xml","Terrain","28","19","ship_tile_1"
"level_03.xml","Terrain","29","19","ship_tile_2"
"level_03.xml","Terrain","30","19","ship_tile_1"
"level_03.xml","Terrain","31","19","ship_tile_2"
"level_03.xml","Terrain","32","19","ship_tile_1"
"level_03.xml","Terrain","33","19","ship_tile_2"
"level_03.xml","Terrain","34","19","ship_tile_1"
"level_03.xml","Terrain","35","19","ship_anchor_4"
"level_03.xml","Terrain","5","20","boat_ripple_1"
"level_03.xml","Terrain","6","20","boat_ripple_2"
"level_03.xml","Terrain","7","20","boat_ripple_3"
"level_03.xml","Terrain","8","20","boat_ripple_2"
"level_03.xml","Terrain","9","20","boat_ripple_3"
"level_03.xml","Terrain","10","20","boat_ripple_2"
"level_03.xml","Terrain","11","20","boat_ripple_3"
"level_03.xml","Terrain","12","20","boat_ripple_2"
"level_03.xml","Terrain","13","20","boat_ripple_4"
"level_03.xml","Terrain","15","20","tile_ripple_left"
"level_03.xml","Terrain","16","20","tile_ripple_middle"
"level_03.xml","Terrain","17","20","tile_ripple_middle"
"level_03.xml","Terrain","18","20","tile_ripple_middle"
"level_03.xml","Terrain","19","20","tile_ripple_middle"
"level_03.xml","Terrain","20","20","tile_ripple_middle"
"level_03.xml","Terrain","21","20","tile_ripple_middle"
"level_03.xml","Terrain","22","20","tile_ripple_middle"
"level_03.xml","Terrain","23","20","tile_ripple_middle"
"level_03.xml","Terrain","24","20","tile_ripple_middle"
"level_03.xml","Terrain","25","20","tile_ripple_right"
"level_03.xml","Terrain","27","20","boat_ripple_1"
"level_03.xml","Terrain","28","20","boat_ripple_2"
"level_03.xml","Terrain","29","20","boat_ripple_3"
"level_03.xml","Terrain","30","20","boat_ripple_2"
"level_03.xml","Terrain","31","20","boat_ripple_3"
"level_03.xml","Terrain","32","20","boat_ripple_2"
"level_03.xml","Terrain","33","20","boat_ripple_3"
"level_03.xml","Terrain","34","20","boat_ripple_2"
"level_03.xml","Terrain","35","20","boat_ripple_4"
"level_03.xml","Terrain","15","21","tile_ripple_left"
"level_03.xml","Terrain","16","21","tile_ripple_middle"
"level_03.xml","Terrain","17","21","tile_ripple_middle"
"level_03.xml","Terrain","18","21","tile_ripple_middle"
"level_03.xml","Terrain","19","21","tile_ripple_middle"
"level_03.xml","Terrain","20","21","tile_ripple_middle"
"level_03.xml","Terrain","21","21","tile_ripple_middle"
"level_03.xml","Terrain","22","21","tile_ripple_middle"
"level_03.xml","Terrain","23","21","tile_ripple_middle"
"level_03.xml","Terrain","24","21","tile_ripple_middle"
"level_03.xml","Terrain","25","21","tile_ripple_right"
"level_03.xml","Terrain","15","22","tile_ripple_left"
"level_03.xml","Terrain","16","22","tile_ripple_middle"
"level_03.xml","Terrain","17","22","tile_ripple_middle"
"level_03.xml","Terrain","18","22","tile_ripple_middle"
"level_03.xml","Terrain","19","22","tile_ripple_middle"
"level_03.xml","Terrain","20","22","tile_ripple_middle"
"level_03.xml","Terrain","21","22","tile_ripple_middle"
"level_03.xml","Terrain","22","22","tile_ripple_middle"
"level_03.xml","Terrain","23","22","tile_ripple_middle"
"level_03.xml","Terrain","24","22","tile_ripple_middle"
"level_03.xml","Terrain","25","22","tile_ripple_right"
"level_03.xml","Background","1","2","antichest"
"level_03.xml","Background","2","2","antichest"
"level_03.xml","Background","3","2","antichest"
"level_03.xml","Background","4","2","antichest"
"level_03.xml","Background","5","2","antichest"
"level_03.xml","Background","6","2","antichest"
"level_03.xml","Background","7","2","antichest"
"level_03.xml","Background","8","2","antichest"
"level_03.xml","Background","9","2","antichest"
"level_03.xml","Background","10","2","antichest"
"level_03.xml","Background","11","2","antichest"
"level_03.xml","Background","12","2","antichest"
"level_03.xml","Background","13","2","antichest"
"level_03.xml","Background","14","2","antichest"
"level_03.xml","Background","26","2","antichest"
"level_03.xml","Background","27","2","antichest"
"level_03.xml","Background","28","2","antichest"
"level_03.xml","Background","29","2","antichest"
"level_03.xml","Background","30","2","antichest"
"level_03.xml","Background","31","2","antichest"
"level_03.xml","Background","32","2","antichest"
"level_03.xml","Background","33","2","antichest"
"level_03.xml","Background","34","2","antichest"
"level_03.xml","Background","35","2","antichest"
"level_03.xml","Background","36","2","antichest"
"level_03.xml","Background","37","2","antichest"
"level_03.xml","Background","38","2","antichest"
"level_03.xml","Background","39","2","antichest"
"level_03.xml","Background","8","5","mast_top"
"level_03.xml","Background","31","5","mast_top"
"level_03.xml","Background","8","6","mast_bottom"
"level_03.xml","Background","20","6","grass"
"level_03.xml","Background","31","6","mast_middle"
"level_03.xml","Background","8","7","mast_middle"
"level_03.xml","Background","31","7","mast_middle"
"level_03.xml","Background","8","8","mast_middle"
"level_03.xml","Background","19","8","grass"
"level_03.xml","Background","21","8","rock_2"
"level_03.xml","Background","31","8","mast_middle"
"level_03.xml","Background","8","9","mast_middle"
"level_03.xml","Background","31","9","mast_middle"
"level_03.xml","Background","8","10","mast_middle"
"level_03.xml","Background","31","10","mast_middle"
"level_03.xml","Background","8","11","mast_middle"
"level_03.xml","Background","31","11","mast_middle"
"level_03.xml","Background","8","12","mast_middle"
"level_03.xml","Background","31","12","mast_middle"
"level_03.xml","Background","8","13","mast_middle"
"level_03.xml","Background","31","13","mast_middle"
"level_03.xml","Background","8","14","mast_middle"
"level_03.xml","Background","17","14","rock_3"
"level_03.xml","Background","23","14","grass"
"level_03.xml","Background","24","14","small_tree"
"level_03.xml","Background","31","14","mast_middle"
"level_03.xml","Background","8","15","mast_middle"
"level_03.xml","Background","31","15","mast_middle"
"level_03.xml","Background","8","16","mast_middle"
"level_03.xml","Background","31","16","mast_middle"
"level_03.xml","Background","8","17","mast_bottom"
"level_03.xml","Background","31","17","mast_middle"
"level_03.xml","Background","15","18","grass"
"level_04.xml","Terrain","6","5","crows_nest_2"
"level_04.xml","Terrain","7","5","crows_nest_1"
"level_04.xml","Terrain","48","5","crows_nest_2"
"level_04.xml","Terrain","49","5","crows_nest_1"
"level_04.xml","Terrain","5","6","mast_end_left"
"level_04.xml","Terrain","6","6","mast_middle_2"
"level_04.xml","Terrain","7","6","mast_middle_1"
"level_04.xml","Terrain","8","6","mast_end_right"
"level_04.xml","Terrain","47","6","mast_end_left"
"level_04.xml","Terrain","48","6","mast_tile"
"level_04.xml","Terrain","49","6","mast_tile"
"level_04.xml","Terrain","50","6","mast_end_right"
"level_04.xml","Terrain","15","9","crows_nest_2"
"level_04.xml","Terrain","16","9","crows_nest_1"
"level_04.xml","Terrain","39","9","crows_nest_2"
"level_04.xml","Terrain","40","9","crows_nest_1"
"level_04.xml","Terrain","3","10","mast_end_left"
"level_04.xml","Terrain","4","10","mast_tile"
"level_04.xml","Terrain","5","10","mast_tile"
"level_04.xml","Terrain","6","10","mast_middle_2"
"level_04.xml","Terrain","7","10","mast_middle_1"
"level_04.xml","Terrain","8","10","mast_tile"
"level_04.xml","Terrain","9","10","mast_tile"
"level_04.xml","Terrain","10","10","mast_end_right"
"level_04.xml","Terrain","13","10","mast_end_left"
"level_04.xml","Terrain","14","10","mast_tile"
"level_04.xml","Terrain","15","10","mast_middle_2"
"level_04.xml","Terrain","16","10","mast_middle_1"
"level_04.xml","Terrain","17","10","mast_tile"
"level_04.xml","Terrain","18","10","mast_end_right"
"level_04.xml","Terrain","37","10","mast_end_left"
"level_04.xml","Terrain","38","10","mast_tile"
"level_04.xml","Terrain","39","10","mast_tile"
"level_04.xml","Terrain","40","10","mast_tile"
"level_04.xml","Terrain","41","10","mast_tile"
"level_04.xml","Terrain","42","10","mast_end_right"
"level_04.xml","Terrain","45","10","mast_end_left"
"level_04.xml","Terrain","46","10","mast_tile"
"level_04.xml","Terrain","47","10","mast_tile"
"level_04.xml","Terrain","48","10","mast_tile"
"level_04.xml","Terrain","49","10","mast_tile"
"level_04.xml","Terrain","50","10","mast_tile"
"level_04.xml","Terrain","51","10","mast_tile"
