format,path,bytes,sha256
source,source/scripts/DefineSprite_1321_bluePirateCaptain/frame_13/DoAction.as,29,bff74869adc519eac25fe567a8e71403dfe34e54b274d6ed73b851078cba6556
source,source/scripts/DefineSprite_1321_bluePirateCaptain/frame_35/DoAction.as,29,bff74869adc519eac25fe567a8e71403dfe34e54b274d6ed73b851078cba6556
source,source/scripts/DefineSprite_1324_redPirate/frame_13/DoAction.as,29,bff74869adc519eac25fe567a8e71403dfe34e54b274d6ed73b851078cba6556
source,source/scripts/DefineSprite_1324_redPirate/frame_35/DoAction.as,29,bff74869adc519eac25fe567a8e71403dfe34e54b274d6ed73b851078cba6556
source,source/scripts/DefineSprite_1331_redPirateCaptain/frame_13/DoAction.as,29,bff74869adc519eac25fe567a8e71403dfe34e54b274d6ed73b851078cba6556
source,source/scripts/DefineSprite_1331_redPirateCaptain/frame_35/DoAction.as,29,bff74869adc519eac25fe567a8e71403dfe34e54b274d6ed73b851078cba6556
source,source/scripts/DefineSprite_135/frame_1/DoAction.as,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
source,source/scripts/DefineSprite_137_FocusManager/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_139_UIComponent/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_149_DangleFont/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_1676/frame_17/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_167_preloader/frame_1/PlaceObject2_149_DangleFont_4/CLIPACTIONRECORD on(construct).as,175,a3d38cdc2605413b7bd762f6a377817ae4e6d9af5742978ee86c44b5951220f3
source,source/scripts/DefineSprite_1725_treasureChest/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_1725_treasureChest/frame_34/DoAction.as,24,28801104ddb16375106a355bc3cd52ad8069c8d420a3110577bebc21a8d70213
source,source/scripts/DefineSprite_1725_treasureChest/frame_43/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_1725_treasureChest/frame_80/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_1725_treasureChest/frame_90/DoAction.as,15,b980f3b447d6f23ef6d66c81cc8e6c7181bb6b522a859f1d5134d982331af07a
source,source/scripts/DefineSprite_1780_splash/frame_19/DoAction.as,15,b980f3b447d6f23ef6d66c81cc8e6c7181bb6b522a859f1d5134d982331af07a
source,source/scripts/DefineSprite_1780_splash/frame_43/DoAction.as,15,b980f3b447d6f23ef6d66c81cc8e6c7181bb6b522a859f1d5134d982331af07a
source,source/scripts/DefineSprite_1780_splash/frame_67/DoAction.as,15,b980f3b447d6f23ef6d66c81cc8e6c7181bb6b522a859f1d5134d982331af07a
source,source/scripts/DefineSprite_1785_explosion/frame_3/DoAction.as,11,2171dab0f86f381b53833b82075b4700a16d95e33eb349e62465e44dd960de13
source,source/scripts/DefineSprite_1785_explosion/frame_8/DoAction.as,24,8371dc64007ebc5b20074c63110ffcacd932b781d82080c92a6268e0e8204b74
source,source/scripts/DefineSprite_1831_weapons icon/frame_11/PlaceObject2_149_DangleFont_4/CLIPACTIONRECORD on(construct).as,176,54855c9973a35a93b5247e53573b4199aee88bd39e6cbfec39e7185d91de6d2f
source,source/scripts/DefineSprite_1855_weapon select/frame_1/PlaceObject2_149_DangleFont_131/CLIPACTIONRECORD on(construct).as,172,09b4ea3daca4901e14504b83c9049381243b38f5e7f75e04b406213ef7707b76
source,source/scripts/DefineSprite_1855_weapon select/frame_1/PlaceObject2_149_DangleFont_132/CLIPACTIONRECORD on(construct).as,216,42a6c634dde5dee23eadea5ebbfff22a6dcaa93a49a7db393dca4c8f4f712f4a
source,source/scripts/DefineSprite_1896_ingame text area/frame_1/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).as,174,cc9c20a040ecf0ee61512beee10d958e17f28b5f00fe90087abe8d45905c290a
source,source/scripts/DefineSprite_1910/frame_1/DoAction.as,9,def945151f8ef0b76625ef9e76fdb08c9ca249c12f1068d4090861a554bfa155
source,source/scripts/DefineSprite_1910/frame_89/DoAction.as,39,0e80e4cd6abdda896d9f2e7b964241a9c254533218df948708e6ca9e2d1dc1a3
source,source/scripts/DefineSprite_1922/frame_89/DoAction.as,92,46081974d8e4253ce4d1f10aba63ef23e451c5d74d7a74b9bcebd8e9d64e8e68
source,source/scripts/DefineSprite_1952/frame_1/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).as,261,d77fde83b0186844b667efe26bc5bfc93a2bc0884286445c3b6db1761acb800c
source,source/scripts/DefineSprite_1952/frame_65/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).as,220,ec14da0383724706e7ca6b6f9810dc1050db7157135e9552cd6b629ef1435749
source,source/scripts/DefineSprite_2009/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_319_PirateFont/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_321_transition_tween/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_321_transition_tween/frame_10/DoAction.as,16,568846d0f9b7314c048cc63b3a77e7d1ee7c1b4b41da4c4fc1cc9a0b0c1c76cf
source,source/scripts/DefineSprite_329/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,183,37ad0296b5a00edac1fd47b2373f98cccc9ae5582ece3c4d37b6a655f4b6f16b
source,source/scripts/DefineSprite_330_next_level/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_330_next_level/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_332/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,186,5cce164751b065fafb81f70e2c890c6aec9ec451262cb99acecf309154179f03
source,source/scripts/DefineSprite_333_back to title/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_333_back to title/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_334/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,181,372f5b03b555fa3a6dbc310e13f5e0ecfe45f1dd2fc2e14f5301a619fa6600ff
source,source/scripts/DefineSprite_335_congrats_button/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_335_congrats_button/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_336/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,186,872f7abf2311db215f2e0b50aa523bec8b3b5a8d1fa3ffd895f83a40d7602c62
source,source/scripts/DefineSprite_337_submit_score/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_337_submit_score/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_338/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,186,5fa7abee104bfd611e63a52107a9744186d1dde77280c0bdd82f73c887899a0b
source,source/scripts/DefineSprite_339_restart_level/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_339_restart_level/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_340/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,181,372f5b03b555fa3a6dbc310e13f5e0ecfe45f1dd2fc2e14f5301a619fa6600ff
source,source/scripts/DefineSprite_341_continue_game/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_341_continue_game/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_10/CLIPACTIONRECORD on(construct).as,173,cf0082bec4ee95cee0330c3b6b6767fb206daef83b45ce86ab46a44d9095ae1c
source,source/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_11/CLIPACTIONRECORD on(construct).as,173,cf0082bec4ee95cee0330c3b6b6767fb206daef83b45ce86ab46a44d9095ae1c
source,source/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_8/CLIPACTIONRECORD on(construct).as,183,e57f7bbaeb61e326b8656a2708fb348f8339f6581ab70b58d29ddfe2d57d28be
source,source/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_9/CLIPACTIONRECORD on(construct).as,183,280783821a34934fb31f30dd87650db1f5554c6b325b3b60bd61b3ab7d55c2b5
source,source/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_319_PirateFont_12/CLIPACTIONRECORD on(construct).as,187,3cc63ff9996196e8b72c1293ffe48965aca3fc6807ae16b5bb854e6e8593a1d4
source,source/scripts/DefineSprite_342_popup/frame_11/PlaceObject2_149_DangleFont_9/CLIPACTIONRECORD on(construct).as,183,482f6a0803be5e3fff1c5b94f4c42e087c5f683e1e0d0999f5b022f010c059c6
source,source/scripts/DefineSprite_342_popup/frame_21/PlaceObject2_149_DangleFont_11/CLIPACTIONRECORD on(construct).as,183,482f6a0803be5e3fff1c5b94f4c42e087c5f683e1e0d0999f5b022f010c059c6
source,source/scripts/DefineSprite_342_popup/frame_21/PlaceObject2_149_DangleFont_12/CLIPACTIONRECORD on(construct).as,173,cf0082bec4ee95cee0330c3b6b6767fb206daef83b45ce86ab46a44d9095ae1c
source,source/scripts/DefineSprite_342_popup/frame_21/PlaceObject2_319_PirateFont_13/CLIPACTIONRECORD on(construct).as,185,fe2f391fc625d6cb953937b37cab383165a266f7a270f0a48c67dd764a35da9e
source,source/scripts/DefineSprite_342_popup/frame_31/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).as,183,9ea86c4976d42bffca2881ca9ef3e4b42a544afe35c27c7645613bccfc2d2ac2
source,source/scripts/DefineSprite_342_popup/frame_41/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).as,186,913a0885434547e7b7d25636b1c631cc3cb1ac9d5512f85c8f3acb333b1b5736
source,source/scripts/DefineSprite_342_popup/frame_51/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).as,186,c8186daff5f9d3678595f1b02cc22a56c752c904a338763461c16edf76f5d3d5
source,source/scripts/DefineSprite_342_popup/frame_61/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).as,177,4ccbe7875e5955df3d09456647e520a7228e812f435f9ad11130d3729f86a3b1
source,source/scripts/DefineSprite_361/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_363/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_365/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_367/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_369/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_371/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_373/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_375/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_377/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_379/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_381/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_383/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_385/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_387/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_389/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_391/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_393/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_395/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_397/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_399/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_401/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_403/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_405/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_407/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_409/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_411/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_413/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_415/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_417/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_419/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_421/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_423/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_425/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_427/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_429/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_431/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_433/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_437/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_439/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_464/frame_1/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).as,172,09b4ea3daca4901e14504b83c9049381243b38f5e7f75e04b406213ef7707b76
source,source/scripts/DefineSprite_582/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_582/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_586/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_586/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_588/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,177,98e0fc07fa7cd4c8e4c737775fa7584b2accf550a746c78dcd19514dd4d3e5ac
source,source/scripts/DefineSprite_589/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_589/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_628/frame_1/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,183,02597b6ddaecb5440bce04cfe85e6785eedc5439b2146c51cf03052529e916d2
source,source/scripts/DefineSprite_628/frame_10/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,185,9fece3183c5f2191c1795c8493a584625cd84c0e02a67871a09e7dc302d1f7af
source,source/scripts/DefineSprite_628/frame_11/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,190,9d22d9ccaff8d6348602fc772edd2c9900c63e2a73c982a78a9cd1ed1ba4b348
source,source/scripts/DefineSprite_628/frame_12/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,184,07ca5aacf633987c77180a64f1476041a04d499aa9c10d9a29b3a2e6d81f4e82
source,source/scripts/DefineSprite_628/frame_13/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,183,b3ee917478fc6b2bb67388154077a794df2127de2b52456720f34718abe46886
source,source/scripts/DefineSprite_628/frame_14/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,186,d2b6dc9135e5651c5b5b0c1ad311cb90d22b192cce98e4521106451abef54eec
source,source/scripts/DefineSprite_628/frame_15/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,189,55a68cbe473c95d12e8f8bd05f90ccee5574efce9a3a071e6963c8ec5930b60d
source,source/scripts/DefineSprite_628/frame_16/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,184,13abc6636ff4856d21b7e5875405f12174b4a6efd68b2a3703561a0088c067f6
source,source/scripts/DefineSprite_628/frame_17/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,184,4779d97dc03990212748c81f2412311963bda2b1d36eee8fce05f2bfe71cb981
source,source/scripts/DefineSprite_628/frame_18/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,187,01c8115b7aa9dfb2fa5a41dee9478e1ea2f134c604c8b776ce65ed4ef893b08e
source,source/scripts/DefineSprite_628/frame_2/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,188,3f28195b4d7d3e68c2f3765ed87d4fed66e3bc744854788a02cab903b9ffaf5f
source,source/scripts/DefineSprite_628/frame_3/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,184,cab96b3bad297d4f930f5cb000d48bf7537a62671a61e4741ec017f922796539
source,source/scripts/DefineSprite_628/frame_4/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,185,ded99140be2ae0296fbc0d505a1ee484087733755947e116f7dd2dd57984c2af
source,source/scripts/DefineSprite_628/frame_5/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,189,ddf1c86e6a164d3093d069010526c07ea02de70a215af64c5d00f4723a2b1b17
source,source/scripts/DefineSprite_628/frame_6/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,190,a2ddd48ca59a0cad49f58963261f01219a9f214dc3382fdf57a9a8c6104536d6
source,source/scripts/DefineSprite_628/frame_7/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,186,6e2980a74cc03b480a5db212b1b82eaa6dfe6d76c1d8818c784de70b715ffc27
source,source/scripts/DefineSprite_628/frame_8/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,182,5b8ccedc2003a5569d81ba93b1e95e2dd614283eb3e3cdeb7ab813613b2bd1a6
source,source/scripts/DefineSprite_628/frame_9/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).as,189,b7a13dfff502b6e9f5116bec66574d3cda3474d1728110dcc55d3152db0fdbe9
source,source/scripts/DefineSprite_630/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).as,177,017e90ae1d3797e71675f40d7b14caa95cb0c39d2a2ff43aed079c4ec61cc007
source,source/scripts/DefineSprite_631_back_button/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_631_back_button/frame_10/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
source,source/scripts/DefineSprite_664/frame_1/DoAction.as,9,3271a793e3f9600314c6b0facc05023c4f3ed09c116d452966200a5d04735655
