file,object_index,type,x,y,attribute,value
"level_16.xml","10","redPirateCaptain","27","11","woodenCrate","4"
"level_16.xml","10","redPirateCaptain","27","11","x","27"
"level_16.xml","10","redPirateCaptain","27","11","y","11"
"level_16.xml","11","water","17","14","luck","10"
"level_16.xml","11","water","17","14","maxChests","3"
"level_16.xml","11","water","17","14","type","water"
"level_16.xml","11","water","17","14","x","17"
"level_16.xml","11","water","17","14","y","14"
"level_17.xml","0","potentialWeapons","18","0","anchor","3"
"level_17.xml","0","potentialWeapons","18","0","banana","3"
"level_17.xml","0","potentialWeapons","18","0","cannon","1"
"level_17.xml","0","potentialWeapons","18","0","cherryBomb","10"
"level_17.xml","0","potentialWeapons","18","0","dynamite","10"
"level_17.xml","0","potentialWeapons","18","0","gunpowderBarrel","4"
"level_17.xml","0","potentialWeapons","18","0","luck","1"
"level_17.xml","0","potentialWeapons","18","0","mine","7"
"level_17.xml","0","potentialWeapons","18","0","parachuteBomb","6"
"level_17.xml","0","potentialWeapons","18","0","piecesOfEight","3"
"level_17.xml","0","potentialWeapons","18","0","seagull","3"
"level_17.xml","0","potentialWeapons","18","0","tidalWave","3"
"level_17.xml","0","potentialWeapons","18","0","type","potentialWeapons"
"level_17.xml","0","potentialWeapons","18","0","voodooDoll","3"
"level_17.xml","0","potentialWeapons","18","0","woodenCrate","4"
"level_17.xml","0","potentialWeapons","18","0","x","18"
"level_17.xml","0","potentialWeapons","18","0","y","0"
"level_17.xml","1","redPirate","5","22","cherryBomb","2"
"level_17.xml","1","redPirate","5","22","dynamite","1"
"level_17.xml","1","redPirate","5","22","gunpowderBarrel","2"
"level_17.xml","1","redPirate","5","22","luck","1"
"level_17.xml","1","redPirate","5","22","mine","1"
"level_17.xml","1","redPirate","5","22","parachuteBomb","1"
"level_17.xml","1","redPirate","5","22","piecesOfEight","1"
"level_17.xml","1","redPirate","5","22","rumBottle","10"
"level_17.xml","1","redPirate","5","22","type","redPirate"
"level_17.xml","1","redPirate","5","22","woodenCrate","2"
"level_17.xml","1","redPirate","5","22","x","5"
"level_17.xml","1","redPirate","5","22","y","22"
"level_17.xml","2","bluePirate","41","9","cherryBomb","2"
"level_17.xml","2","bluePirate","41","9","dynamite","1"
"level_17.xml","2","bluePirate","41","9","gunpowderBarrel","2"
"level_17.xml","2","bluePirate","41","9","luck","1"
"level_17.xml","2","bluePirate","41","9","mine","1"
"level_17.xml","2","bluePirate","41","9","parachuteBomb","1"
"level_17.xml","2","bluePirate","41","9","piecesOfEight","1"
"level_17.xml","2","bluePirate","41","9","rumBottle","10"
"level_17.xml","2","bluePirate","41","9","type","bluePirate"
"level_17.xml","2","bluePirate","41","9","woodenCrate","2"
"level_17.xml","2","bluePirate","41","9","x","41"
"level_17.xml","2","bluePirate","41","9","y","9"
"level_17.xml","3","redPirate","23","8","cherryBomb","2"
"level_17.xml","3","redPirate","23","8","dynamite","1"
"level_17.xml","3","redPirate","23","8","gunpowderBarrel","2"
"level_17.xml","3","redPirate","23","8","luck","1"
"level_17.xml","3","redPirate","23","8","mine","1"
"level_17.xml","3","redPirate","23","8","parachuteBomb","1"
"level_17.xml","3","redPirate","23","8","piecesOfEight","1"
"level_17.xml","3","redPirate","23","8","rumBottle","10"
"level_17.xml","3","redPirate","23","8","type","redPirate"
"level_17.xml","3","redPirate","23","8","woodenCrate","2"
"level_17.xml","3","redPirate","23","8","x","23"
"level_17.xml","3","redPirate","23","8","y","8"
"level_17.xml","4","redPirateCaptain","42","5","anchor","1"
"level_17.xml","4","redPirateCaptain","42","5","banana","1"
"level_17.xml","4","redPirateCaptain","42","5","cherryBomb","2"
"level_17.xml","4","redPirateCaptain","42","5","dynamite","1"
"level_17.xml","4","redPirateCaptain","42","5","gunpowderBarrel","2"
"level_17.xml","4","redPirateCaptain","42","5","luck","1"
"level_17.xml","4","redPirateCaptain","42","5","mine","1"
"level_17.xml","4","redPirateCaptain","42","5","parachuteBomb","1"
"level_17.xml","4","redPirateCaptain","42","5","piecesOfEight","1"
"level_17.xml","4","redPirateCaptain","42","5","rumBottle","10"
"level_17.xml","4","redPirateCaptain","42","5","type","redPirateCaptain"
"level_17.xml","4","redPirateCaptain","42","5","woodenCrate","2"
"level_17.xml","4","redPirateCaptain","42","5","x","42"
"level_17.xml","4","redPirateCaptain","42","5","y","5"
"level_17.xml","5","bluePirateCaptain","8","4","anchor","1"
"level_17.xml","5","bluePirateCaptain","8","4","banana","1"
"level_17.xml","5","bluePirateCaptain","8","4","cherryBomb","2"
"level_17.xml","5","bluePirateCaptain","8","4","dynamite","1"
"level_17.xml","5","bluePirateCaptain","8","4","gunpowderBarrel","2"
"level_17.xml","5","bluePirateCaptain","8","4","luck","1"
"level_17.xml","5","bluePirateCaptain","8","4","mine","1"
"level_17.xml","5","bluePirateCaptain","8","4","parachuteBomb","1"
"level_17.xml","5","bluePirateCaptain","8","4","piecesOfEight","1"
"level_17.xml","5","bluePirateCaptain","8","4","rumBottle","10"
"level_17.xml","5","bluePirateCaptain","8","4","type","bluePirateCaptain"
"level_17.xml","5","bluePirateCaptain","8","4","woodenCrate","2"
"level_17.xml","5","bluePirateCaptain","8","4","x","8"
"level_17.xml","5","bluePirateCaptain","8","4","y","4"
"level_17.xml","6","redPirate","6","11","cherryBomb","2"
"level_17.xml","6","redPirate","6","11","dynamite","1"
"level_17.xml","6","redPirate","6","11","gunpowderBarrel","2"
"level_17.xml","6","redPirate","6","11","luck","1"
"level_17.xml","6","redPirate","6","11","mine","1"
"level_17.xml","6","redPirate","6","11","parachuteBomb","1"
"level_17.xml","6","redPirate","6","11","piecesOfEight","1"
"level_17.xml","6","redPirate","6","11","rumBottle","10"
"level_17.xml","6","redPirate","6","11","type","redPirate"
"level_17.xml","6","redPirate","6","11","woodenCrate","2"
"level_17.xml","6","redPirate","6","11","x","6"
"level_17.xml","6","redPirate","6","11","y","11"
"level_17.xml","7","bluePirate","34","21","cherryBomb","2"
"level_17.xml","7","bluePirate","34","21","dynamite","1"
"level_17.xml","7","bluePirate","34","21","gunpowderBarrel","2"
"level_17.xml","7","bluePirate","34","21","luck","1"
"level_17.xml","7","bluePirate","34","21","mine","1"
"level_17.xml","7","bluePirate","34","21","parachuteBomb","1"
"level_17.xml","7","bluePirate","34","21","piecesOfEight","1"
"level_17.xml","7","bluePirate","34","21","rumBottle","10"
"level_17.xml","7","bluePirate","34","21","type","bluePirate"
"level_17.xml","7","bluePirate","34","21","woodenCrate","2"
"level_17.xml","7","bluePirate","34","21","x","34"
"level_17.xml","7","bluePirate","34","21","y","21"
"level_17.xml","8","bluePirate","13","21","cherryBomb","2"
"level_17.xml","8","bluePirate","13","21","dynamite","1"
"level_17.xml","8","bluePirate","13","21","gunpowderBarrel","2"
"level_17.xml","8","bluePirate","13","21","luck","1"
"level_17.xml","8","bluePirate","13","21","mine","1"
"level_17.xml","8","bluePirate","13","21","parachuteBomb","1"
"level_17.xml","8","bluePirate","13","21","piecesOfEight","1"
"level_17.xml","8","bluePirate","13","21","rumBottle","10"
"level_17.xml","8","bluePirate","13","21","type","bluePirate"
"level_17.xml","8","bluePirate","13","21","woodenCrate","2"
"level_17.xml","8","bluePirate","13","21","x","13"
"level_17.xml","8","bluePirate","13","21","y","21"
"level_17.xml","9","bluePirate","22","14","cherryBomb","2"
"level_17.xml","9","bluePirate","22","14","dynamite","1"
"level_17.xml","9","bluePirate","22","14","gunpowderBarrel","2"
"level_17.xml","9","bluePirate","22","14","luck","1"
"level_17.xml","9","bluePirate","22","14","mine","1"
"level_17.xml","9","bluePirate","22","14","parachuteBomb","1"
"level_17.xml","9","bluePirate","22","14","piecesOfEight","1"
"level_17.xml","9","bluePirate","22","14","rumBottle","10"
"level_17.xml","9","bluePirate","22","14","type","bluePirate"
"level_17.xml","9","bluePirate","22","14","woodenCrate","2"
"level_17.xml","9","bluePirate","22","14","x","22"
"level_17.xml","9","bluePirate","22","14","y","14"
"level_17.xml","10","bluePirate","32","14","cherryBomb","2"
"level_17.xml","10","bluePirate","32","14","dynamite","1"
"level_17.xml","10","bluePirate","32","14","gunpowderBarrel","2"
"level_17.xml","10","bluePirate","32","14","luck","1"
"level_17.xml","10","bluePirate","32","14","mine","1"
"level_17.xml","10","bluePirate","32","14","parachuteBomb","1"
"level_17.xml","10","bluePirate","32","14","piecesOfEight","1"
"level_17.xml","10","bluePirate","32","14","rumBottle","10"
"level_17.xml","10","bluePirate","32","14","type","bluePirate"
"level_17.xml","10","bluePirate","32","14","woodenCrate","2"
"level_17.xml","10","bluePirate","32","14","x","32"
"level_17.xml","10","bluePirate","32","14","y","14"
"level_17.xml","11","redPirate","43","19","cherryBomb","2"
"level_17.xml","11","redPirate","43","19","dynamite","1"
"level_17.xml","11","redPirate","43","19","gunpowderBarrel","2"
"level_17.xml","11","redPirate","43","19","luck","1"
"level_17.xml","11","redPirate","43","19","mine","1"
"level_17.xml","11","redPirate","43","19","parachuteBomb","1"
"level_17.xml","11","redPirate","43","19","piecesOfEight","1"
"level_17.xml","11","redPirate","43","19","rumBottle","10"
"level_17.xml","11","redPirate","43","19","type","redPirate"
"level_17.xml","11","redPirate","43","19","woodenCrate","2"
"level_17.xml","11","redPirate","43","19","x","43"
"level_17.xml","11","redPirate","43","19","y","19"
"level_17.xml","12","redPirate","24","18","cherryBomb","2"
"level_17.xml","12","redPirate","24","18","dynamite","1"
"level_17.xml","12","redPirate","24","18","gunpowderBarrel","2"
"level_17.xml","12","redPirate","24","18","luck","1"
"level_17.xml","12","redPirate","24","18","mine","1"
"level_17.xml","12","redPirate","24","18","parachuteBomb","1"
"level_17.xml","12","redPirate","24","18","piecesOfEight","1"
"level_17.xml","12","redPirate","24","18","rumBottle","10"
"level_17.xml","12","redPirate","24","18","type","redPirate"
"level_17.xml","12","redPirate","24","18","woodenCrate","2"
"level_17.xml","12","redPirate","24","18","x","24"
"level_17.xml","12","redPirate","24","18","y","18"
"level_17.xml","13","water","0","27","dynamite","10"
"level_17.xml","13","water","0","27","luck","10"
"level_17.xml","13","water","0","27","maxChests","3"
"level_17.xml","13","water","0","27","type","water"
"level_17.xml","13","water","0","27","x","0"
"level_17.xml","13","water","0","27","y","27"
"level_18.xml","0","potentialWeapons","20","1","anchor","2"
"level_18.xml","0","potentialWeapons","20","1","banana","2"
"level_18.xml","0","potentialWeapons","20","1","cannon","5"
"level_18.xml","0","potentialWeapons","20","1","dynamite","10"
"level_18.xml","0","potentialWeapons","20","1","luck","1"
"level_18.xml","0","potentialWeapons","20","1","mine","5"
"level_18.xml","0","potentialWeapons","20","1","parachuteBomb","10"
"level_18.xml","0","potentialWeapons","20","1","piecesOfEight","10"
"level_18.xml","0","potentialWeapons","20","1","rumBottle","10"
"level_18.xml","0","potentialWeapons","20","1","seagull","1"
"level_18.xml","0","potentialWeapons","20","1","tidalWave","1"
"level_18.xml","0","potentialWeapons","20","1","type","potentialWeapons"
"level_18.xml","0","potentialWeapons","20","1","voodooDoll","1"
"level_18.xml","0","potentialWeapons","20","1","x","20"
"level_18.xml","0","potentialWeapons","20","1","y","1"
"level_18.xml","1","redPirate","11","9","banana","1"
"level_18.xml","1","redPirate","11","9","dynamite","1"
"level_18.xml","1","redPirate","11","9","gunpowderBarrel","10"
"level_18.xml","1","redPirate","11","9","luck","1"
"level_18.xml","1","redPirate","11","9","mine","5"
"level_18.xml","1","redPirate","11","9","piecesOfEight","3"
"level_18.xml","1","redPirate","11","9","rumBottle","3"
"level_18.xml","1","redPirate","11","9","type","redPirate"
"level_18.xml","1","redPirate","11","9","woodenCrate","10"
"level_18.xml","1","redPirate","11","9","x","11"
"level_18.xml","1","redPirate","11","9","y","9"
"level_18.xml","2","redPirate","6","9","banana","1"
"level_18.xml","2","redPirate","6","9","dynamite","1"
"level_18.xml","2","redPirate","6","9","gunpowderBarrel","10"
"level_18.xml","2","redPirate","6","9","luck","1"
"level_18.xml","2","redPirate","6","9","mine","5"
"level_18.xml","2","redPirate","6","9","piecesOfEight","3"
"level_18.xml","2","redPirate","6","9","rumBottle","3"
"level_18.xml","2","redPirate","6","9","type","redPirate"
"level_18.xml","2","redPirate","6","9","woodenCrate","10"
"level_18.xml","2","redPirate","6","9","x","6"
"level_18.xml","2","redPirate","6","9","y","9"
"level_18.xml","3","bluePirate","29","9","banana","1"
"level_18.xml","3","bluePirate","29","9","dynamite","1"
"level_18.xml","3","bluePirate","29","9","gunpowderBarrel","10"
"level_18.xml","3","bluePirate","29","9","luck","1"
"level_18.xml","3","bluePirate","29","9","mine","5"
"level_18.xml","3","bluePirate","29","9","piecesOfEight","3"
"level_18.xml","3","bluePirate","29","9","rumBottle","3"
"level_18.xml","3","bluePirate","29","9","type","bluePirate"
"level_18.xml","3","bluePirate","29","9","woodenCrate","10"
"level_18.xml","3","bluePirate","29","9","x","29"
"level_18.xml","3","bluePirate","29","9","y","9"
"level_18.xml","4","bluePirate","34","9","banana","1"
"level_18.xml","4","bluePirate","34","9","dynamite","1"
"level_18.xml","4","bluePirate","34","9","gunpowderBarrel","10"
"level_18.xml","4","bluePirate","34","9","luck","1"
"level_18.xml","4","bluePirate","34","9","mine","5"
"level_18.xml","4","bluePirate","34","9","piecesOfEight","3"
"level_18.xml","4","bluePirate","34","9","rumBottle","3"
"level_18.xml","4","bluePirate","34","9","type","bluePirate"
"level_18.xml","4","bluePirate","34","9","woodenCrate","10"
"level_18.xml","4","bluePirate","34","9","x","34"
"level_18.xml","4","bluePirate","34","9","y","9"
"level_18.xml","5","bluePirateCaptain","32","4","banana","1"
"level_18.xml","5","bluePirateCaptain","32","4","dynamite","1"
"level_18.xml","5","bluePirateCaptain","32","4","gunpowderBarrel","10"
"level_18.xml","5","bluePirateCaptain","32","4","luck","1"
"level_18.xml","5","bluePirateCaptain","32","4","mine","5"
"level_18.xml","5","bluePirateCaptain","32","4","piecesOfEight","3"
"level_18.xml","5","bluePirateCaptain","32","4","rumBottle","3"
"level_18.xml","5","bluePirateCaptain","32","4","type","bluePirateCaptain"
"level_18.xml","5","bluePirateCaptain","32","4","woodenCrate","10"
"level_18.xml","5","bluePirateCaptain","32","4","x","32"
"level_18.xml","5","bluePirateCaptain","32","4","y","4"
"level_18.xml","6","redPirateCaptain","8","4","banana","1"
"level_18.xml","6","redPirateCaptain","8","4","dynamite","1"
"level_18.xml","6","redPirateCaptain","8","4","gunpowderBarrel","10"
"level_18.xml","6","redPirateCaptain","8","4","luck","1"
"level_18.xml","6","redPirateCaptain","8","4","mine","5"
"level_18.xml","6","redPirateCaptain","8","4","piecesOfEight","3"
"level_18.xml","6","redPirateCaptain","8","4","rumBottle","3"
"level_18.xml","6","redPirateCaptain","8","4","type","redPirateCaptain"
"level_18.xml","6","redPirateCaptain","8","4","woodenCrate","10"
"level_18.xml","6","redPirateCaptain","8","4","x","8"
"level_18.xml","6","redPirateCaptain","8","4","y","4"
"level_18.xml","7","bluePirate","35","14","banana","1"
"level_18.xml","7","bluePirate","35","14","dynamite","1"
"level_18.xml","7","bluePirate","35","14","gunpowderBarrel","10"
"level_18.xml","7","bluePirate","35","14","luck","1"
"level_18.xml","7","bluePirate","35","14","mine","5"
"level_18.xml","7","bluePirate","35","14","piecesOfEight","3"
"level_18.xml","7","bluePirate","35","14","rumBottle","3"
"level_18.xml","7","bluePirate","35","14","type","bluePirate"
"level_18.xml","7","bluePirate","35","14","woodenCrate","10"
"level_18.xml","7","bluePirate","35","14","x","35"
"level_18.xml","7","bluePirate","35","14","y","14"
"level_18.xml","8","bluePirate","28","14","banana","1"
"level_18.xml","8","bluePirate","28","14","dynamite","1"
"level_18.xml","8","bluePirate","28","14","gunpowderBarrel","10"
"level_18.xml","8","bluePirate","28","14","luck","1"
"level_18.xml","8","bluePirate","28","14","mine","5"
"level_18.xml","8","bluePirate","28","14","piecesOfEight","3"
"level_18.xml","8","bluePirate","28","14","rumBottle","3"
"level_18.xml","8","bluePirate","28","14","type","bluePirate"
"level_18.xml","8","bluePirate","28","14","woodenCrate","10"
"level_18.xml","8","bluePirate","28","14","x","28"
"level_18.xml","8","bluePirate","28","14","y","14"
"level_18.xml","9","redPirate","5","14","banana","1"
"level_18.xml","9","redPirate","5","14","dynamite","1"
"level_18.xml","9","redPirate","5","14","gunpowderBarrel","10"
"level_18.xml","9","redPirate","5","14","luck","1"
"level_18.xml","9","redPirate","5","14","mine","5"
"level_18.xml","9","redPirate","5","14","piecesOfEight","3"
"level_18.xml","9","redPirate","5","14","rumBottle","3"
"level_18.xml","9","redPirate","5","14","type","redPirate"
"level_18.xml","9","redPirate","5","14","woodenCrate","10"
"level_18.xml","9","redPirate","5","14","x","5"
"level_18.xml","9","redPirate","5","14","y","14"
"level_18.xml","10","redPirate","12","14","banana","1"
"level_18.xml","10","redPirate","12","14","dynamite","1"
"level_18.xml","10","redPirate","12","14","gunpowderBarrel","10"
"level_18.xml","10","redPirate","12","14","luck","1"
"level_18.xml","10","redPirate","12","14","mine","5"
"level_18.xml","10","redPirate","12","14","piecesOfEight","3"
"level_18.xml","10","redPirate","12","14","rumBottle","3"
"level_18.xml","10","redPirate","12","14","type","redPirate"
"level_18.xml","10","redPirate","12","14","woodenCrate","10"
"level_18.xml","10","redPirate","12","14","x","12"
"level_18.xml","10","redPirate","12","14","y","14"
"level_18.xml","11","water","0","18","luck","10"
"level_18.xml","11","water","0","18","maxChests","3"
"level_18.xml","11","water","0","18","type","water"
"level_18.xml","11","water","0","18","x","0"
"level_18.xml","11","water","0","18","y","18"
